source,target
Teatro_Stabile_di_Roma,Roma
Teatro_Stabile_di_Roma,Compagnia_teatrale
Teatro_Stabile_Milanese,Importo_1500000_8
Teatro_Stabile_Milanese,25_novembre_1969
Teatro_Stabile_Milanese,Verbale_n.224
Teatro_Stabile_Milanese,Stagione_1969-1970
Teatro_Stabile_Milanese,Contibuto_di_avviamento
Teatro_Stabile_Milanese,Milano
Teatro_Stabile_Milanese,Compagnia_teatrale
Teatro_Università_Ca'_Foscari,Importo_7000000_5
Teatro_Università_Ca'_Foscari,3_dicembre_1969
Teatro_Università_Ca'_Foscari,Verbale_n._225
Teatro_Università_Ca'_Foscari,Stagione_1969-1970
Teatro_Università_Ca'_Foscari,Premio_finale
Teatro_Università_Ca'_Foscari,Venezia
Teatro_Università_Ca'_Foscari,Teatro_Universitario
Tieri-Lojodice-Bonagura,Importo_150000_5
Tieri-Lojodice-Bonagura,Importo_265000_5
Tieri-Lojodice-Bonagura,Importo_265000_4
Tieri-Lojodice-Bonagura,Importo_3000000_24
Tieri-Lojodice-Bonagura,21_luglio_1970
Tieri-Lojodice-Bonagura,Verbale_n._228
Tieri-Lojodice-Bonagura,Stagione_1969-1970
Tieri-Lojodice-Bonagura,Premio_di_Qualità
Tieri-Lojodice-Bonagura,Integrazione_recite
Tieri-Lojodice-Bonagura,Venezia
Tieri-Lojodice-Bonagura,Trieste
Tieri-Lojodice-Bonagura,Lugano
Tieri-Lojodice-Bonagura,Compagnia_teatrale
Tino_Buazzelli,Importo_265000_3
Tino_Buazzelli,Importo_9000000_5
Tino_Buazzelli,21_luglio_1970
Tino_Buazzelli,Verbale_n._228
Tino_Buazzelli,Stagione_1969-1970
Tino_Buazzelli,Premio_di_Qualità
Tino_Buazzelli,Integrazione_recite
Tino_Buazzelli,Trieste
Tino_Buazzelli,Lugano
Tino_Buazzelli,Compagnia_teatrale
Toselli_Giacomo,Importo_500000_6
Toselli_Giacomo,25_novembre_1969
Toselli_Giacomo,Verbale_n.224
Toselli_Giacomo,Stagione_1969-1970
Toselli_Giacomo,Contibuto_di_avviamento
Toselli_Giacomo,Compagnia_teatro_minore
Umberto_Verdirosi,Importo_500000_2
Umberto_Verdirosi,25_novembre_1969
Umberto_Verdirosi,Verbale_n.224
Umberto_Verdirosi,Stagione_1969-1970
Umberto_Verdirosi,Contibuto_di_avviamento
Umberto_Verdirosi,Compagnia_teatro_minore
Compagnia_di_Commedia_Musicale,Verbale_n._228
Compagnia_di_Commedia_Musicale,Roma
Compagnia_di_Commedia_Musicale,Premio_finale
Compagnia_di_Commedia_Musicale,Premio_di_Qualità
Stagione_1969-1970,Compagnia_di_Commedia_Musicale
Compagnia_teatrale,Verbale_n.224
Compagnia_teatrale,Verbale_n._228
Compagnia_teatrale,Verbale_n._226
Compagnia_teatrale,Venezia
Compagnia_teatrale,Trieste
Compagnia_teatrale,Siena
Compagnia_teatrale,Roma
Compagnia_teatrale,Padova
Compagnia_teatrale,Milano
Compagnia_teatrale,Lugano
Compagnia_teatrale,Firenze
Compagnia_teatrale,Bolzano
Compagnia_teatrale,Aosta
Compagnia_teatrale,Premio_finale
Compagnia_teatrale,Premio_di_Qualità
Compagnia_teatrale,Manifestazione_Straordinaria
Compagnia_teatrale,Integrazione_recite
Compagnia_teatrale,Contributo_straordinario_
Compagnia_teatrale,Contributo_forfettario
Compagnia_teatrale,Contibuto_di_avviamento
Stagione_1969-1970,Compagnia_teatrale
Compagnia_teatro_minore,Verbale_n.224
Compagnia_teatro_minore,Verbale_n._226
Compagnia_teatro_minore,Integrazione_recite
Compagnia_teatro_minore,Contributo_straordinario_
Compagnia_teatro_minore,Contributo_forfettario
Compagnia_teatro_minore,Contibuto_di_avviamento
Stagione_1969-1970,Compagnia_teatro_minore
Ente_Statale,Verbale_n._232
Ente_Statale,Integrazioni
Stagione_1969-1970,Ente_Statale
Manifestazione_Straordinaria,Verbale_n._226
Manifestazione_Straordinaria,Stagione_1969-1970
Manifestazione_Straordinaria,Verbale_n._232
Manifestazione_Straordinaria,Verbale_n._225
Manifestazione_Straordinaria,Roma
Manifestazione_Straordinaria,Premio_finale
Manifestazione_Straordinaria,Integrazioni
Stagione_1969-1970,Manifestazione_Straordinaria
3_dicembre_1969,Manifestazione_Straordinaria
26_febbraio_1970,Manifestazione_Straordinaria
Importo_1000000_13,Manifestazione_Straordinaria
Importo_45000000_2,Manifestazione_Straordinaria
Importo_30000000_1,Manifestazione_Straordinaria
Importo_10000000_5,Manifestazione_Straordinaria
Siena,Manifestazione_Straordinaria
Roma,Manifestazione_Straordinaria
Padova,Manifestazione_Straordinaria
Teatro_Stabile,Manifestazione_Straordinaria
Sperimentazione_teatrale,Verbale_n._232
Sperimentazione_teatrale,Verbale_n._228
Sperimentazione_teatrale,Napoli
Sperimentazione_teatrale,Premio_finale
Sperimentazione_teatrale,Contributo_forfettario
Stagione_1969-1970,Sperimentazione_teatrale
Teatro,Verbale_n._228
Teatro,Verona
Teatro,Venezia
Teatro,Torino
Teatro,Roma
Teatro,Palermo
Teatro,Napoli
Teatro,Milano
Teatro,Bari
Teatro,Premio_finale
Stagione_1969-1970,Teatro
Teatro_ragazzi,Verbale_n._228
Teatro_ragazzi,Verbale_n._225
Teatro_ragazzi,Roma
Teatro_ragazzi,Palermo
Teatro_ragazzi,Milano
Teatro_ragazzi,Premio_finale
Teatro_ragazzi,Integrazioni
Stagione_1969-1970,Teatro_ragazzi
Teatro_Stabile,Verbale_n._228
Teatro_Stabile,Verbale_n._226
Teatro_Stabile,Verbale_n._225
Teatro_Stabile,Trieste
Teatro_Stabile,Torino
Teatro_Stabile,Roma
Teatro_Stabile,Milano
Teatro_Stabile,L'Aquila
Teatro_Stabile,Genova
Teatro_Stabile,Catania
Teatro_Stabile,Bolzano
Teatro_Stabile,Premio_finale
Teatro_Stabile,Integrazioni
Stagione_1969-1970,Teatro_Stabile
Teatro_Universitario,Verbale_n._225
Teatro_Universitario,Venezia
Teatro_Universitario,Urbino
Teatro_Universitario,Roma
Teatro_Universitario,Perugia
Teatro_Universitario,Parma
Teatro_Universitario,Palermo
Teatro_Universitario,Padova
Teatro_Universitario,Milano
Teatro_Universitario,L'Aquila
Teatro_Universitario,Genova
Teatro_Universitario,Firenze
Teatro_Universitario,Bologna
Teatro_Universitario,Bari
Teatro_Universitario,Premio_finale
Stagione_1969-1970,Teatro_Universitario
Aosta,Stagione_1969-1970
Aosta,Integrazione_recite
Bari,Stagione_1969-1970
Bari,Premio_finale
Bologna,Stagione_1969-1970
Bologna,Premio_finale
Bolzano,Stagione_1969-1970
Bolzano,Premio_finale
Bolzano,Integrazioni
Bolzano,Integrazione_recite
Catania,Stagione_1969-1970
Catania,Premio_finale
Catania,Integrazioni
Firenze,Stagione_1969-1970
Firenze,Premio_finale
Firenze,Contibuto_di_avviamento
Genova,Stagione_1969-1970
Genova,Premio_finale
Genova,Integrazioni
L'Aquila,Stagione_1969-1970
L'Aquila,Premio_finale
L'Aquila,Integrazioni
Lugano,Stagione_1969-1970
Lugano,Integrazione_recite
Milano,Stagione_1969-1970
Milano,Premio_finale
Milano,Integrazioni
Milano,Contibuto_di_avviamento
Napoli,Stagione_1969-1970
Napoli,Premio_finale
Padova,Stagione_1969-1970
Padova,Premio_finale
Palermo,Stagione_1969-1970
Palermo,Premio_finale
Parma,Stagione_1969-1970
Parma,Premio_finale
Perugia,Stagione_1969-1970
Perugia,Premio_finale
Roma,Stagione_1969-1970
Roma,Premio_finale
Roma,Integrazioni
Roma,Contibuto_di_avviamento
Siena,Stagione_1969-1970
Torino,Stagione_1969-1970
Torino,Premio_finale
Torino,Integrazioni
Trieste,Stagione_1969-1970
Trieste,Premio_finale
Trieste,Integrazioni
Trieste,Integrazione_recite
Urbino,Stagione_1969-1970
Urbino,Premio_finale
Venezia,Stagione_1969-1970
Venezia,Premio_finale
Venezia,Integrazione_recite
Verona,Stagione_1969-1970
Verona,Premio_finale
Contibuto_di_avviamento,Verbale_n.224
Contibuto_di_avviamento,Stagione_1969-1970
25_novembre_1969,Contibuto_di_avviamento
Importo_500000_10,Contibuto_di_avviamento
Importo_500000_9,Contibuto_di_avviamento
Importo_50000_1,Contibuto_di_avviamento
Importo_700000_1,Contibuto_di_avviamento
Importo_1000000_7,Contibuto_di_avviamento
Importo_1000000_6,Contibuto_di_avviamento
Importo_1500000_8,Contibuto_di_avviamento
Importo_1500000_7,Contibuto_di_avviamento
Importo_200000_8,Contibuto_di_avviamento
Importo_300000_13,Contibuto_di_avviamento
Importo_300000_12,Contibuto_di_avviamento
Importo_300000_11,Contibuto_di_avviamento
Importo_300000_10,Contibuto_di_avviamento
Importo_300000_9,Contibuto_di_avviamento
Importo_300000_8,Contibuto_di_avviamento
Importo_300000_7,Contibuto_di_avviamento
Importo_400000_7,Contibuto_di_avviamento
Importo_400000_6,Contibuto_di_avviamento
Importo_400000_5,Contibuto_di_avviamento
Importo_400000_4,Contibuto_di_avviamento
Importo_500000_6,Contibuto_di_avviamento
Importo_500000_5,Contibuto_di_avviamento
Importo_500000_4,Contibuto_di_avviamento
Importo_500000_3,Contibuto_di_avviamento
Importo_500000_2,Contibuto_di_avviamento
Importo_600000_2,Contibuto_di_avviamento
Importo_600000_1,Contibuto_di_avviamento
Importo_800000_2,Contibuto_di_avviamento
Importo_900000_1,Contibuto_di_avviamento
Importo_750000_1,Contibuto_di_avviamento
Importo_1000000_4,Contibuto_di_avviamento
Importo_1000000_3,Contibuto_di_avviamento
Importo_1200000_3,Contibuto_di_avviamento
Importo_1200000_2,Contibuto_di_avviamento
Importo_1200000_1,Contibuto_di_avviamento
Importo_1500000_6,Contibuto_di_avviamento
Importo_4000000_9,Contibuto_di_avviamento
Importo_5000000_11,Contibuto_di_avviamento
Importo_5000000_10,Contibuto_di_avviamento
Importo_7000000_2,Contibuto_di_avviamento
Importo_9000000_2,Contibuto_di_avviamento
Importo_9000000_1,Contibuto_di_avviamento
Importo_11000000_3,Contibuto_di_avviamento
Importo_11000000_2,Contibuto_di_avviamento
Importo_15000000_6,Contibuto_di_avviamento
Importo_15000000_5,Contibuto_di_avviamento
Importo_15000000_4,Contibuto_di_avviamento
Contributo_forfettario,Verbale_n._232
Contributo_forfettario,Verbale_n._228
Contributo_forfettario,Verbale_n._226
Contributo_forfettario,Stagione_1969-1970
26_febbraio_1970,Contributo_forfettario
23_aprile_1971,Contributo_forfettario
21_luglio_1970,Contributo_forfettario
Importo_700000_3,Contributo_forfettario
Importo_200000_9,Contributo_forfettario
Importo_800000_4,Contributo_forfettario
Importo_1500000_15,Contributo_forfettario
Importo_1500000_14,Contributo_forfettario
Importo_1500000_13,Contributo_forfettario
Importo_600000_3,Contributo_forfettario
Importo_1500000_12,Contributo_forfettario
Importo_800000_3,Contributo_forfettario
Importo_5000000_14,Contributo_forfettario
Importo_1500000_11,Contributo_forfettario
Importo_1500000_10,Contributo_forfettario
Importo_1500000_9,Contributo_forfettario
Contributo_straordinario_,Verbale_n.224
Contributo_straordinario_,Stagione_1969-1970
25_novembre_1969,Contributo_straordinario_
Importo_500000_8,Contributo_straordinario_
Importo_500000_7,Contributo_straordinario_
Importo_400000_8,Contributo_straordinario_
Importo_1000000_5,Contributo_straordinario_
Integrazione_recite,Verbale_n._228
Integrazione_recite,Stagione_1969-1970
21_luglio_1970,Integrazione_recite
Importo_300000_16,Integrazione_recite
Importo_190000_4,Integrazione_recite
Importo_265000_12,Integrazione_recite
Importo_375000_1,Integrazione_recite
Importo_225000_9,Integrazione_recite
Importo_355000_1,Integrazione_recite
Importo_265000_11,Integrazione_recite
Importo_265000_10,Integrazione_recite
Importo_265000_9,Integrazione_recite
Importo_110000_2,Integrazione_recite
Importo_265000_8,Integrazione_recite
Importo_265000_7,Integrazione_recite
Importo_150000_6,Integrazione_recite
Importo_225000_8,Integrazione_recite
Importo_265000_6,Integrazione_recite
Importo_335000_4,Integrazione_recite
Importo_335000_3,Integrazione_recite
Importo_150000_5,Integrazione_recite
Importo_265000_5,Integrazione_recite
Importo_265000_4,Integrazione_recite
Importo_225000_7,Integrazione_recite
Importo_300000_15,Integrazione_recite
Importo_300000_14,Integrazione_recite
Importo_265000_3,Integrazione_recite
Importo_225000_6,Integrazione_recite
Importo_225000_5,Integrazione_recite
Importo_60000_1,Integrazione_recite
Importo_110000_1,Integrazione_recite
Importo_225000_4,Integrazione_recite
Importo_75000_2,Integrazione_recite
Importo_225000_3,Integrazione_recite
Importo_150000_4,Integrazione_recite
Importo_190000_3,Integrazione_recite
Importo_335000_2,Integrazione_recite
Importo_75000_1,Integrazione_recite
Importo_356000_1,Integrazione_recite
Importo_225000_2,Integrazione_recite
Importo_190000_2,Integrazione_recite
Importo_265000_2,Integrazione_recite
Importo_240000_1,Integrazione_recite
Importo_225000_1,Integrazione_recite
Importo_335000_1,Integrazione_recite
Importo_190000_1,Integrazione_recite
Importo_265000_1,Integrazione_recite
Integrazioni,Verbale_n._232
Integrazioni,Verbale_n._228
Integrazioni,Stagione_1969-1970
23_aprile_1971,Integrazioni
21_luglio_1970,Integrazioni
Importo_5000000_19,Integrazioni
Importo_100000000_1,Integrazioni
Importo_8000000_5,Integrazioni
Importo_12000000_1,Integrazioni
Importo_14000000_1,Integrazioni
Importo_16000000_1,Integrazioni
Importo_18000000_3,Integrazioni
Importo_18000000_2,Integrazioni
Importo_20000000_9,Integrazioni
Premio_di_Qualità,Verbale_n._228
Premio_di_Qualità,Stagione_1969-1970
21_luglio_1970,Premio_di_Qualità
Importo_14000000_2,Premio_di_Qualità
Importo_1000000_14,Premio_di_Qualità
Importo_2000000_5,Premio_di_Qualità
Importo_2000000_4,Premio_di_Qualità
Importo_2000000_3,Premio_di_Qualità
Importo_2000000_2,Premio_di_Qualità
Importo_4000000_16,Premio_di_Qualità
Importo_4000000_15,Premio_di_Qualità
Importo_4000000_14,Premio_di_Qualità
Importo_4000000_13,Premio_di_Qualità
Importo_5000000_16,Premio_di_Qualità
Importo_8000000_4,Premio_di_Qualità
Importo_3000000_24,Premio_di_Qualità
Importo_3000000_23,Premio_di_Qualità
Importo_5000000_15,Premio_di_Qualità
Importo_6000000_7,Premio_di_Qualità
Importo_9000000_7,Premio_di_Qualità
Importo_9000000_6,Premio_di_Qualità
Importo_9000000_5,Premio_di_Qualità
Importo_4000000_12,Premio_di_Qualità
Importo_6000000_6,Premio_di_Qualità
Importo_6000000_5,Premio_di_Qualità
Importo_9000000_4,Premio_di_Qualità
Importo_11000000_4,Premio_di_Qualità
Importo_15000000_9,Premio_di_Qualità
Importo_15000000_8,Premio_di_Qualità
Importo_15000000_7,Premio_di_Qualità
Importo_20000000_8,Premio_di_Qualità
Importo_20000000_7,Premio_di_Qualità
Importo_20000000_6,Premio_di_Qualità
Premio_finale,Verbale_n._228
Premio_finale,Verbale_n._225
Premio_finale,Stagione_1969-1970
3_dicembre_1969,Premio_finale
21_luglio_1970,Premio_finale
Importo_1000000_18,Premio_finale
Importo_1000000_17,Premio_finale
Importo_1500000_16,Premio_finale
Importo_2000000_6,Premio_finale
Importo_2500000_4,Premio_finale
Importo_2500000_3,Premio_finale
Importo_2500000_2,Premio_finale
Importo_3000000_25,Premio_finale
Importo_3500000_3,Premio_finale
Importo_3500000_2,Premio_finale
Importo_3500000_1,Premio_finale
Importo_4000000_20,Premio_finale
Importo_4000000_19,Premio_finale
Importo_4000000_18,Premio_finale
Importo_4000000_17,Premio_finale
Importo_5000000_18,Premio_finale
Importo_5000000_17,Premio_finale
Importo_6000000_8,Premio_finale
Importo_6500000_3,Premio_finale
Importo_6500000_2,Premio_finale
Importo_6500000_1,Premio_finale
Importo_1000000_16,Premio_finale
Importo_1000000_15,Premio_finale
Importo_80000000_4,Premio_finale
Importo_60000000_1,Premio_finale
Importo_80000000_3,Premio_finale
Importo_80000000_2,Premio_finale
Importo_125000000_1,Premio_finale
Importo_155000000_1,Premio_finale
Importo_175000000_1,Premio_finale
Importo_1000000_12,Premio_finale
Importo_700000_2,Premio_finale
Importo_900000_2,Premio_finale
Importo_500000_11,Premio_finale
Importo_7000000_5,Premio_finale
Importo_5000000_13,Premio_finale
Importo_4000000_11,Premio_finale
Importo_3000000_22,Premio_finale
Importo_3000000_21,Premio_finale
Importo_3000000_20,Premio_finale
Importo_3000000_19,Premio_finale
Importo_1000000_11,Premio_finale
Importo_1800000_2,Premio_finale
Importo_4000000_10,Premio_finale
Importo_5000000_12,Premio_finale
Importo_1000000_10,Premio_finale
Importo_1000000_9,Premio_finale
Importo_1000000_8,Premio_finale
Importo_7000000_4,Premio_finale
Importo_7000000_3,Premio_finale
Importo_9000000_3,Premio_finale
Stagione_1969-1970,Importo_700000_3
Stagione_1969-1970,Importo_5000000_19
Stagione_1969-1970,Importo_100000000_1
Stagione_1969-1970,Importo_1000000_18
Stagione_1969-1970,Importo_1000000_17
Stagione_1969-1970,Importo_1500000_16
Stagione_1969-1970,Importo_2000000_6
Stagione_1969-1970,Importo_2500000_4
Stagione_1969-1970,Importo_2500000_3
Stagione_1969-1970,Importo_2500000_2
Stagione_1969-1970,Importo_3000000_25
Stagione_1969-1970,Importo_3500000_3
Stagione_1969-1970,Importo_3500000_2
Stagione_1969-1970,Importo_3500000_1
Stagione_1969-1970,Importo_4000000_20
Stagione_1969-1970,Importo_4000000_19
Stagione_1969-1970,Importo_4000000_18
Stagione_1969-1970,Importo_4000000_17
Stagione_1969-1970,Importo_5000000_18
Stagione_1969-1970,Importo_5000000_17
Stagione_1969-1970,Importo_6000000_8
Stagione_1969-1970,Importo_6500000_3
Stagione_1969-1970,Importo_6500000_2
Stagione_1969-1970,Importo_6500000_1
Stagione_1969-1970,Importo_200000_9
Stagione_1969-1970,Importo_800000_4
Stagione_1969-1970,Importo_1500000_15
Stagione_1969-1970,Importo_1500000_14
Stagione_1969-1970,Importo_1500000_13
Stagione_1969-1970,Importo_600000_3
Stagione_1969-1970,Importo_1500000_12
Stagione_1969-1970,Importo_800000_3
Stagione_1969-1970,Importo_300000_16
Stagione_1969-1970,Importo_190000_4
Stagione_1969-1970,Importo_265000_12
Stagione_1969-1970,Importo_375000_1
Stagione_1969-1970,Importo_225000_9
Stagione_1969-1970,Importo_355000_1
Stagione_1969-1970,Importo_265000_11
Stagione_1969-1970,Importo_265000_10
Stagione_1969-1970,Importo_265000_9
Stagione_1969-1970,Importo_110000_2
Stagione_1969-1970,Importo_265000_8
Stagione_1969-1970,Importo_265000_7
Stagione_1969-1970,Importo_150000_6
Stagione_1969-1970,Importo_225000_8
Stagione_1969-1970,Importo_265000_6
Stagione_1969-1970,Importo_335000_4
Stagione_1969-1970,Importo_335000_3
Stagione_1969-1970,Importo_150000_5
Stagione_1969-1970,Importo_265000_5
Stagione_1969-1970,Importo_265000_4
Stagione_1969-1970,Importo_225000_7
Stagione_1969-1970,Importo_300000_15
Stagione_1969-1970,Importo_300000_14
Stagione_1969-1970,Importo_265000_3
Stagione_1969-1970,Importo_225000_6
Stagione_1969-1970,Importo_225000_5
Stagione_1969-1970,Importo_60000_1
Stagione_1969-1970,Importo_110000_1
Stagione_1969-1970,Importo_225000_4
Stagione_1969-1970,Importo_75000_2
Stagione_1969-1970,Importo_225000_3
Stagione_1969-1970,Importo_150000_4
Stagione_1969-1970,Importo_190000_3
Stagione_1969-1970,Importo_335000_2
Stagione_1969-1970,Importo_75000_1
Stagione_1969-1970,Importo_356000_1
Stagione_1969-1970,Importo_225000_2
Stagione_1969-1970,Importo_190000_2
Stagione_1969-1970,Importo_265000_2
Stagione_1969-1970,Importo_240000_1
Stagione_1969-1970,Importo_225000_1
Stagione_1969-1970,Importo_335000_1
Stagione_1969-1970,Importo_190000_1
Stagione_1969-1970,Importo_265000_1
Stagione_1969-1970,Importo_1000000_16
Stagione_1969-1970,Importo_1000000_15
Stagione_1969-1970,Importo_14000000_2
Stagione_1969-1970,Importo_8000000_5
Stagione_1969-1970,Importo_12000000_1
Stagione_1969-1970,Importo_14000000_1
Stagione_1969-1970,Importo_16000000_1
Stagione_1969-1970,Importo_18000000_3
Stagione_1969-1970,Importo_18000000_2
Stagione_1969-1970,Importo_20000000_9
Stagione_1969-1970,Importo_1000000_14
Stagione_1969-1970,Importo_2000000_5
Stagione_1969-1970,Importo_2000000_4
Stagione_1969-1970,Importo_2000000_3
Stagione_1969-1970,Importo_2000000_2
Stagione_1969-1970,Importo_4000000_16
Stagione_1969-1970,Importo_4000000_15
Stagione_1969-1970,Importo_4000000_14
Stagione_1969-1970,Importo_4000000_13
Stagione_1969-1970,Importo_5000000_16
Stagione_1969-1970,Importo_8000000_4
Stagione_1969-1970,Importo_3000000_24
Stagione_1969-1970,Importo_3000000_23
Stagione_1969-1970,Importo_5000000_15
Stagione_1969-1970,Importo_6000000_7
Stagione_1969-1970,Importo_9000000_7
Stagione_1969-1970,Importo_9000000_6
Stagione_1969-1970,Importo_9000000_5
Stagione_1969-1970,Importo_4000000_12
Stagione_1969-1970,Importo_6000000_6
Stagione_1969-1970,Importo_6000000_5
Stagione_1969-1970,Importo_9000000_4
Stagione_1969-1970,Importo_11000000_4
Stagione_1969-1970,Importo_15000000_9
Stagione_1969-1970,Importo_15000000_8
Stagione_1969-1970,Importo_15000000_7
Stagione_1969-1970,Importo_20000000_8
Stagione_1969-1970,Importo_20000000_7
Stagione_1969-1970,Importo_20000000_6
Stagione_1969-1970,Importo_1000000_13
Stagione_1969-1970,Importo_45000000_2
Stagione_1969-1970,Importo_30000000_1
Stagione_1969-1970,Importo_5000000_14
Stagione_1969-1970,Importo_1500000_11
Stagione_1969-1970,Importo_1500000_10
Stagione_1969-1970,Importo_1500000_9
Stagione_1969-1970,Importo_10000000_5
Stagione_1969-1970,Importo_80000000_4
Stagione_1969-1970,Importo_60000000_1
Stagione_1969-1970,Importo_80000000_3
Stagione_1969-1970,Importo_80000000_2
Stagione_1969-1970,Importo_125000000_1
Stagione_1969-1970,Importo_155000000_1
Stagione_1969-1970,Importo_175000000_1
Stagione_1969-1970,Importo_1000000_12
Stagione_1969-1970,Importo_700000_2
Stagione_1969-1970,Importo_900000_2
Stagione_1969-1970,Importo_500000_11
Stagione_1969-1970,Importo_7000000_5
Stagione_1969-1970,Importo_5000000_13
Stagione_1969-1970,Importo_4000000_11
Stagione_1969-1970,Importo_3000000_22
Stagione_1969-1970,Importo_3000000_21
Stagione_1969-1970,Importo_3000000_20
Stagione_1969-1970,Importo_3000000_19
Stagione_1969-1970,Importo_1000000_11
Stagione_1969-1970,Importo_1800000_2
Stagione_1969-1970,Importo_4000000_10
Stagione_1969-1970,Importo_5000000_12
Stagione_1969-1970,Importo_1000000_10
Stagione_1969-1970,Importo_1000000_9
Stagione_1969-1970,Importo_1000000_8
Stagione_1969-1970,Importo_7000000_4
Stagione_1969-1970,Importo_7000000_3
Stagione_1969-1970,Importo_9000000_3
Stagione_1969-1970,Importo_500000_10
Stagione_1969-1970,Importo_500000_9
Stagione_1969-1970,Importo_50000_1
Stagione_1969-1970,Importo_700000_1
Stagione_1969-1970,Importo_1000000_7
Stagione_1969-1970,Importo_1000000_6
Stagione_1969-1970,Importo_1500000_8
Stagione_1969-1970,Importo_1500000_7
Stagione_1969-1970,Importo_500000_8
Stagione_1969-1970,Importo_500000_7
Stagione_1969-1970,Importo_400000_8
Stagione_1969-1970,Importo_1000000_5
Stagione_1969-1970,Importo_200000_8
Stagione_1969-1970,Importo_300000_13
Stagione_1969-1970,Importo_300000_12
Stagione_1969-1970,Importo_300000_11
Stagione_1969-1970,Importo_300000_10
Stagione_1969-1970,Importo_300000_9
Stagione_1969-1970,Importo_300000_8
Stagione_1969-1970,Importo_300000_7
Stagione_1969-1970,Importo_400000_7
Stagione_1969-1970,Importo_400000_6
Stagione_1969-1970,Importo_400000_5
Stagione_1969-1970,Importo_400000_4
Stagione_1969-1970,Importo_500000_6
Stagione_1969-1970,Importo_500000_5
Stagione_1969-1970,Importo_500000_4
Stagione_1969-1970,Importo_500000_3
Stagione_1969-1970,Importo_500000_2
Stagione_1969-1970,Importo_600000_2
Stagione_1969-1970,Importo_600000_1
Stagione_1969-1970,Importo_800000_2
Stagione_1969-1970,Importo_900000_1
Stagione_1969-1970,Importo_750000_1
Stagione_1969-1970,Importo_1000000_4
Stagione_1969-1970,Importo_1000000_3
Stagione_1969-1970,Importo_1200000_3
Stagione_1969-1970,Importo_1200000_2
Stagione_1969-1970,Importo_1200000_1
Stagione_1969-1970,Importo_1500000_6
Stagione_1969-1970,Importo_4000000_9
Stagione_1969-1970,Importo_5000000_11
Stagione_1969-1970,Importo_5000000_10
Stagione_1969-1970,Importo_7000000_2
Stagione_1969-1970,Importo_9000000_2
Stagione_1969-1970,Importo_9000000_1
Stagione_1969-1970,Importo_11000000_3
Stagione_1969-1970,Importo_11000000_2
Stagione_1969-1970,Importo_15000000_6
Stagione_1969-1970,Importo_15000000_5
Stagione_1969-1970,Importo_15000000_4
Stagione_1969-1970,3_dicembre_1969
Stagione_1969-1970,26_febbraio_1970
Stagione_1969-1970,25_novembre_1969
Stagione_1969-1970,23_aprile_1971
Stagione_1969-1970,21_luglio_1970
Stagione_1969-1970,Verbale_n.224
Stagione_1969-1970,Verbale_n._232
Stagione_1969-1970,Verbale_n._228
Stagione_1969-1970,Verbale_n._226
Stagione_1969-1970,Verbale_n._225
Verbale_n._225,3_dicembre_1969
Verbale_n._226,26_febbraio_1970
Verbale_n._228,21_luglio_1970
Verbale_n._232,23_aprile_1971
Verbale_n.224,25_novembre_1969
Pupi_Siciliani_di_Francesco_Sclafani,Importo_300000_11
Pupi_Siciliani_di_Francesco_Sclafani,25_novembre_1969
Pupi_Siciliani_di_Francesco_Sclafani,Verbale_n.224
Pupi_Siciliani_di_Francesco_Sclafani,Stagione_1969-1970
Pupi_Siciliani_di_Francesco_Sclafani,Contibuto_di_avviamento
Pupi_Siciliani_di_Francesco_Sclafani,Compagnia_teatro_minore
Teatro_Classico_Giuseppe_Faraglia,Importo_200000_8
Teatro_Classico_Giuseppe_Faraglia,25_novembre_1969
Teatro_Classico_Giuseppe_Faraglia,Verbale_n.224
Teatro_Classico_Giuseppe_Faraglia,Stagione_1969-1970
Teatro_Classico_Giuseppe_Faraglia,Contibuto_di_avviamento
Teatro_Classico_Giuseppe_Faraglia,Compagnia_teatro_minore
